num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S085678,2025-07-24T00:00:00Z,14:25,"call. arroyo de la media legua, 45",45,14,moratalaz,choque contra obstaculo fijo,despejado,turismo,conductor,65-69,M,,,444504,4473812,N,
2025S085681,2025-07-24T00:00:00Z,14:15,call. doctor casal / call. felipe moratilla,3,9,moncloa-aravaca,otro,despejado,furgoneta,conductor,50-54,H,,,437831,4475367,N,
2025S085681,2025-07-24T00:00:00Z,14:15,call. doctor casal / call. felipe moratilla,3,9,moncloa-aravaca,otro,despejado,furgoneta,conductor,65-69,H,,,437831,4475367,N,
2025S085686,2025-07-24T00:00:00Z,14:50,"avda. consejo de europa, 1",1,21,barajas,choque contra obstaculo fijo,despejado,turismo,conductor,55-59,M,,,447716,4478920,N,
2025S085689,2025-07-24T00:00:00Z,16:15,"call. velazquez, 87",87,4,salamanca,alcance,despejado,turismo,conductor,50-54,H,14,sin asistencia sanitaria,442027,4476109,N,
2025S085692,2025-07-24T00:00:00Z,15:55,"call. leonardo prieto castro, 2",2,9,moncloa-aravaca,caida,despejado,motocicleta hasta 125cc,conductor,30-34,H,6,asistencia sanitaria inmediata en centro de salud o mutua,438769,4478191,N,
2025S085696,2025-07-24T00:00:00Z,16:30,"call. alcala, 267a",267A,15,ciudad lineal,caida,despejado,bicicleta,conductor,50-54,H,5,asistencia sanitaria ambulatoria con posterioridad,444242,4475897,N,
2025S085698,2025-07-24T00:00:00Z,17:05,call. calamina / call. aladierna,1,17,villaverde,otro,despejado,turismo,conductor,18-20,M,,,439578,4466472,N,
2025S085698,2025-07-24T00:00:00Z,17:05,call. calamina / call. aladierna,1,17,villaverde,otro,despejado,turismo,conductor,45-49,H,,,439578,4466472,N,
2025S085698,2025-07-24T00:00:00Z,17:05,call. calamina / call. aladierna,1,17,villaverde,otro,despejado,turismo,pasajero,25-29,H,,,439578,4466472,N,
2025S085704,2025-07-24T00:00:00Z,14:30,"call. general ricardos, 128",128,11,carabanchel,caida,despejado,motocicleta hasta 125cc,conductor,40-44,H,,,438254,4471445,N,
2025S085705,2025-07-24T00:00:00Z,16:56,"call. villaamil, 263",263,9,moncloa-aravaca,alcance,despejado,furgoneta,conductor,50-54,H,,,439645,4479983,N,
2025S085705,2025-07-24T00:00:00Z,16:56,"call. villaamil, 263",263,9,moncloa-aravaca,alcance,despejado,furgoneta,conductor,55-59,H,,,439645,4479983,N,
2025S085707,2025-07-24T00:00:00Z,16:21,"paseo. castellana, 63",63,7,chamberi,alcance,despejado,turismo,conductor,30-34,H,14,sin asistencia sanitaria,441332,4477136,N,
2025S085707,2025-07-24T00:00:00Z,16:21,"paseo. castellana, 63",63,7,chamberi,alcance,despejado,turismo,conductor,65-69,H,14,sin asistencia sanitaria,441332,4477136,S,
2025S085707,2025-07-24T00:00:00Z,16:21,"paseo. castellana, 63",63,7,chamberi,alcance,despejado,turismo,pasajero,25-29,M,7,asistencia sanitaria sólo en el lugar del accidente,441332,4477136,N,
2025S085712,2025-07-24T00:00:00Z,17:07,call. mendivil / call. vicente bahamonde,53,13,puente de vallecas,choque contra obstaculo fijo,,furgoneta,conductor,21-24,H,,,443774,4472284,N,
2025S085712,2025-07-24T00:00:00Z,17:07,call. mendivil / call. vicente bahamonde,53,13,puente de vallecas,choque contra obstaculo fijo,,turismo,conductor,desconocido,Desconocido,,,443774,4472284,N,
2025S085719,2025-07-24T00:00:00Z,16:30,"avda. cardenal herrera oria, 2",2,8,fuencarral-el pardo,alcance,despejado,todo terreno,conductor,55-59,M,,,441808,4482477,N,
2025S085719,2025-07-24T00:00:00Z,16:30,"avda. cardenal herrera oria, 2",2,8,fuencarral-el pardo,alcance,despejado,turismo,conductor,40-44,H,,,441808,4482477,N,
2025S085720,2025-07-24T00:00:00Z,17:50,call. puerto alto / call. tajos altos,2,13,puente de vallecas,alcance,despejado,furgoneta,conductor,50-54,H,14,sin asistencia sanitaria,443449,4471804,N,
2025S085720,2025-07-24T00:00:00Z,17:50,call. puerto alto / call. tajos altos,2,13,puente de vallecas,alcance,despejado,furgoneta,pasajero,30-34,H,14,sin asistencia sanitaria,443449,4471804,N,
2025S085720,2025-07-24T00:00:00Z,17:50,call. puerto alto / call. tajos altos,2,13,puente de vallecas,alcance,despejado,turismo,conductor,45-49,H,,,443449,4471804,N,
2025S085723,2025-07-24T00:00:00Z,18:30,call. alfonso xii / paseo. infanta isabel,17,3,retiro,colision fronto-lateral,despejado,turismo,conductor,55-59,M,,,441558,4473132,N,
2025S085723,2025-07-24T00:00:00Z,18:30,call. alfonso xii / paseo. infanta isabel,17,3,retiro,colision fronto-lateral,despejado,turismo,conductor,70-74,H,,,441558,4473132,N,
2025S085731,2025-07-24T00:00:00Z,18:20,"call. alfonso xii, 28",28,3,retiro,caida,despejado,bicicleta,conductor,50-54,M,7,asistencia sanitaria sólo en el lugar del accidente,441570,4474111,N,
2025S085743,2025-07-24T00:00:00Z,18:41,"call. ezequiel solana, 51",51,15,ciudad lineal,atropello a persona,despejado,turismo,conductor,55-59,H,14,sin asistencia sanitaria,445349,4475674,N,
2025S085743,2025-07-24T00:00:00Z,18:41,"call. ezequiel solana, 51",51,15,ciudad lineal,atropello a persona,despejado,turismo,peaton,menor5,H,2,ingreso inferior o igual a 24 horas,445349,4475674,N,
2025S085744,2025-07-24T00:00:00Z,19:20,"autov. a-4, +00400s",+00400S,13,puente de vallecas,alcance,despejado,turismo,conductor,25-29,H,,,441889,4469846,N,
2025S085744,2025-07-24T00:00:00Z,19:20,"autov. a-4, +00400s",+00400S,13,puente de vallecas,alcance,despejado,turismo,conductor,55-59,H,,,441889,4469846,N,
2025S085745,2025-07-24T00:00:00Z,19:15,call. pechuan / call. general zabala,1,5,chamartin,otro,despejado,turismo,conductor,55-59,H,7,asistencia sanitaria sólo en el lugar del accidente,442587,4477330,N,
2025S085745,2025-07-24T00:00:00Z,19:15,call. pechuan / call. general zabala,1,5,chamartin,otro,despejado,turismo,peaton,45-49,H,7,asistencia sanitaria sólo en el lugar del accidente,442587,4477330,N,
2025S085746,2025-07-24T00:00:00Z,17:57,call. dulce chacon / avda. ingeniero emilio herrera,13,16,hortaleza,colision fronto-lateral,despejado,turismo,conductor,30-34,M,,,443817,4481662,N,
2025S085746,2025-07-24T00:00:00Z,17:57,call. dulce chacon / avda. ingeniero emilio herrera,13,16,hortaleza,colision fronto-lateral,despejado,turismo,conductor,40-44,H,,,443817,4481662,N,
2025S085746,2025-07-24T00:00:00Z,17:57,call. dulce chacon / avda. ingeniero emilio herrera,13,16,hortaleza,colision fronto-lateral,despejado,turismo,pasajero,10-14,M,,,443817,4481662,N,
2025S085746,2025-07-24T00:00:00Z,17:57,call. dulce chacon / avda. ingeniero emilio herrera,13,16,hortaleza,colision fronto-lateral,despejado,turismo,pasajero,45-49,M,,,443817,4481662,N,
2025S085747,2025-07-24T00:00:00Z,18:20,"call. dulce chacon, 13",13,16,hortaleza,colision fronto-lateral,despejado,furgoneta,conductor,35-39,H,14,sin asistencia sanitaria,443789,4481705,N,
2025S085747,2025-07-24T00:00:00Z,18:20,"call. dulce chacon, 13",13,16,hortaleza,colision fronto-lateral,despejado,turismo,conductor,más74,H,14,sin asistencia sanitaria,443789,4481705,N,
2025S085750,2025-07-24T00:00:00Z,18:25,call. virgen de la alegria / .,11,15,ciudad lineal,atropello a persona,despejado,turismo,conductor,55-59,H,14,sin asistencia sanitaria,444173,4476007,N,
2025S085750,2025-07-24T00:00:00Z,18:25,call. virgen de la alegria / .,11,15,ciudad lineal,atropello a persona,despejado,turismo,peaton,25-29,M,7,asistencia sanitaria sólo en el lugar del accidente,444173,4476007,N,
2025S085752,2025-07-24T00:00:00Z,19:30,"autov. m-30, 10nl94",10NL94,2,arganzuela,alcance,despejado,turismo,conductor,30-34,H,14,sin asistencia sanitaria,442586,4471535,N,
2025S085752,2025-07-24T00:00:00Z,19:30,"autov. m-30, 10nl94",10NL94,2,arganzuela,alcance,despejado,turismo,conductor,50-54,H,14,sin asistencia sanitaria,442586,4471535,N,
2025S085752,2025-07-24T00:00:00Z,19:30,"autov. m-30, 10nl94",10NL94,2,arganzuela,alcance,despejado,turismo,pasajero,10-14,H,2,ingreso inferior o igual a 24 horas,442586,4471535,N,
2025S085752,2025-07-24T00:00:00Z,19:30,"autov. m-30, 10nl94",10NL94,2,arganzuela,alcance,despejado,turismo,pasajero,30-34,H,14,sin asistencia sanitaria,442586,4471535,N,
2025S085752,2025-07-24T00:00:00Z,19:30,"autov. m-30, 10nl94",10NL94,2,arganzuela,alcance,despejado,turismo,pasajero,45-49,M,14,sin asistencia sanitaria,442586,4471535,N,
2025S085752,2025-07-24T00:00:00Z,19:30,"autov. m-30, 10nl94",10NL94,2,arganzuela,alcance,despejado,turismo,pasajero,50-54,H,14,sin asistencia sanitaria,442586,4471535,N,
2025S085771,2025-07-24T00:00:00Z,20:00,"call. escalona, 79",79,10,latina,atropello a persona,despejado,turismo,conductor,40-44,H,14,sin asistencia sanitaria,435334,4471919,N,
2025S085771,2025-07-24T00:00:00Z,20:00,"call. escalona, 79",79,10,latina,atropello a persona,despejado,turismo,peaton,30-34,M,6,asistencia sanitaria inmediata en centro de salud o mutua,435334,4471919,N,
2025S085772,2025-07-24T00:00:00Z,20:15,call. melendez valdes / call. gaztambide,1,7,chamberi,otro,despejado,turismo,conductor,40-44,H,14,sin asistencia sanitaria,439770,4476048,N,
2025S085772,2025-07-24T00:00:00Z,20:15,call. melendez valdes / call. gaztambide,1,7,chamberi,otro,despejado,turismo,conductor,55-59,H,14,sin asistencia sanitaria,439770,4476048,N,
2025S085773,2025-07-24T00:00:00Z,19:40,custa. vega / paseo. ciudad de plasencia,1,1,centro,colision frontal,despejado,bicicleta,conductor,18-20,H,7,asistencia sanitaria sólo en el lugar del accidente,439200,4474013,N,
2025S085773,2025-07-24T00:00:00Z,19:40,custa. vega / paseo. ciudad de plasencia,1,1,centro,colision frontal,despejado,turismo,conductor,45-49,H,14,sin asistencia sanitaria,439200,4474013,N,
2025S085774,2025-07-24T00:00:00Z,20:35,call. misterios / call. marquesa de torrecilla,11,15,ciudad lineal,atropello a persona,despejado,turismo,conductor,70-74,M,14,sin asistencia sanitaria,445753,4476661,N,
2025S085774,2025-07-24T00:00:00Z,20:35,call. misterios / call. marquesa de torrecilla,11,15,ciudad lineal,atropello a persona,despejado,turismo,peaton,25-29,M,7,asistencia sanitaria sólo en el lugar del accidente,445753,4476661,N,
2025S085782,2025-07-24T00:00:00Z,20:30,gta. hamburgo / avda. partenon,1,21,barajas,colision fronto-lateral,despejado,motocicleta hasta 125cc,conductor,45-49,H,7,asistencia sanitaria sólo en el lugar del accidente,448048,4479437,N,
2025S085782,2025-07-24T00:00:00Z,20:30,gta. hamburgo / avda. partenon,1,21,barajas,colision fronto-lateral,despejado,turismo,conductor,25-29,H,14,sin asistencia sanitaria,448048,4479437,N,
2025S085789,2025-07-24T00:00:00Z,19:40,"call. halcon, 33",33,11,carabanchel,colision lateral,despejado,furgoneta,conductor,desconocido,Desconocido,,,436955,4471085,N,
2025S085789,2025-07-24T00:00:00Z,19:40,"call. halcon, 33",33,11,carabanchel,colision lateral,despejado,turismo,conductor,35-39,H,14,sin asistencia sanitaria,436955,4471085,N,
2025S085802,2025-07-24T00:00:00Z,19:33,call. tren de arganda / avda. democracia,8,19,vicalvaro,caida,despejado,motocicleta > 125cc,conductor,30-34,H,6,asistencia sanitaria inmediata en centro de salud o mutua,447400,4472773,N,
2025S085802,2025-07-24T00:00:00Z,19:33,call. tren de arganda / avda. democracia,8,19,vicalvaro,caida,despejado,turismo,conductor,40-44,H,14,sin asistencia sanitaria,447400,4472773,N,
2025S085814,2025-07-24T00:00:00Z,20:45,"call. rio san lorenzo, 16",16,13,puente de vallecas,colision fronto-lateral,despejado,turismo,conductor,desconocido,Desconocido,,,444625,4471009,N,
2025S085816,2025-07-24T00:00:00Z,21:30,"aerop. terminal t-4, 0",0,21,barajas,colision lateral,despejado,turismo,conductor,25-29,H,,,449256,4482816,N,
2025S085816,2025-07-24T00:00:00Z,21:30,"aerop. terminal t-4, 0",0,21,barajas,colision lateral,despejado,turismo,conductor,50-54,H,,,449256,4482816,N,
2025S085839,2025-07-24T00:00:00Z,20:20,call. transversal sexta / call. resina,17,17,villaverde,colision fronto-lateral,despejado,bicicleta,conductor,10-14,H,,,440597,4464980,N,
2025S085839,2025-07-24T00:00:00Z,20:20,call. transversal sexta / call. resina,17,17,villaverde,colision fronto-lateral,despejado,furgoneta,conductor,55-59,H,,,440597,4464980,N,
2025S085845,2025-07-24T00:00:00Z,21:25,"avda. moratalaz, 187",187,14,moratalaz,colision lateral,despejado,motocicleta hasta 125cc,conductor,25-29,H,2,ingreso inferior o igual a 24 horas,445434,4473353,N,
2025S085845,2025-07-24T00:00:00Z,21:25,"avda. moratalaz, 187",187,14,moratalaz,colision lateral,despejado,turismo,conductor,45-49,H,14,sin asistencia sanitaria,445434,4473353,N,
2025S085845,2025-07-24T00:00:00Z,21:25,"avda. moratalaz, 187",187,14,moratalaz,colision lateral,despejado,turismo,pasajero,45-49,H,14,sin asistencia sanitaria,445434,4473353,N,
2025S085846,2025-07-24T00:00:00Z,23:11,"ronda. toledo, 38",38,2,arganzuela,colision lateral,,turismo,conductor,50-54,H,,,440228,4472973,N,
2025S085846,2025-07-24T00:00:00Z,23:11,"ronda. toledo, 38",38,2,arganzuela,colision lateral,,turismo,conductor,60-64,H,,,440228,4472973,N,
2025S085920,2025-07-24T00:00:00Z,23:55,"call. cañaveral, 15",15,6,tetuan,caida,despejado,motocicleta hasta 125cc,conductor,40-44,H,1,atención en urgencias sin posterior ingreso,441096,4479751,N,
2025S086009,2025-07-24T00:00:00Z,13:45,autov. m-30 calzada int pk 10900,10NL90,2,arganzuela,alcance,despejado,turismo,conductor,30-34,H,14,sin asistencia sanitaria,442578,4471527,N,
2025S086009,2025-07-24T00:00:00Z,13:45,autov. m-30 calzada int pk 10900,10NL90,2,arganzuela,alcance,despejado,turismo,conductor,50-54,H,14,sin asistencia sanitaria,442578,4471527,N,
2025S085905,2025-07-25T00:00:00Z,02:07,"paseo. delicias, 79",79,2,arganzuela,caida,despejado,bicicleta,conductor,45-49,H,7,asistencia sanitaria sólo en el lugar del accidente,441075,4472054,N,
2025S085908,2025-07-25T00:00:00Z,02:40,"call. duquesa de castrejon, 5",5,15,ciudad lineal,colision multiple,despejado,turismo,conductor,45-49,H,14,sin asistencia sanitaria,443870,4479259,S,
2025S085908,2025-07-25T00:00:00Z,02:40,"call. duquesa de castrejon, 5",5,15,ciudad lineal,colision multiple,despejado,turismo,conductor,55-59,H,,,443870,4479259,N,
2025S085908,2025-07-25T00:00:00Z,02:40,"call. duquesa de castrejon, 5",5,15,ciudad lineal,colision multiple,despejado,turismo,conductor,desconocido,Desconocido,,,443870,4479259,N,
2025S085935,2025-07-25T00:00:00Z,01:15,"call. corredera baja de san pablo, 16",16,1,centro,caida,despejado,ciclomotor,conductor,25-29,M,1,atención en urgencias sin posterior ingreso,440319,4474913,N,
2025S085960,2025-07-25T00:00:00Z,04:50,"call. hermosilla, 101",101,4,salamanca,otro,despejado,turismo,conductor,desconocido,Desconocido,,,442785,4475247,N,
2025S085971,2025-07-25T00:00:00Z,05:25,"autov. m-30, 07re23",07RE23,3,retiro,solo salida de la via,,turismo,conductor,25-29,M,,,444030,4474437,N,
2025S085971,2025-07-25T00:00:00Z,05:25,"autov. m-30, 07re23",07RE23,3,retiro,solo salida de la via,,turismo,pasajero,30-34,H,,,444030,4474437,N,
2025S086004,2025-07-25T00:00:00Z,09:31,gta. arcentales / autov. m-40,0,20,san blas-canillejas,colision fronto-lateral,despejado,turismo,conductor,30-34,M,7,asistencia sanitaria sólo en el lugar del accidente,449334,4475707,N,
2025S086004,2025-07-25T00:00:00Z,09:31,gta. arcentales / autov. m-40,0,20,san blas-canillejas,colision fronto-lateral,despejado,turismo,pasajero,21-24,M,7,asistencia sanitaria sólo en el lugar del accidente,449334,4475707,N,
2025S086005,2025-07-25T00:00:00Z,09:45,ctra. carabanchel a villaverde / call. verde viento,82,17,villaverde,caida,despejado,bicicleta,conductor,más74,H,14,sin asistencia sanitaria,439168,4467419,N,
2025S086005,2025-07-25T00:00:00Z,09:45,ctra. carabanchel a villaverde / call. verde viento,82,17,villaverde,caida,despejado,bicicleta,peaton,35-39,M,14,sin asistencia sanitaria,439168,4467419,N,
2025S086006,2025-07-25T00:00:00Z,09:50,plaza. doctor marañon / paseo. castellana,0,4,salamanca,alcance,despejado,motocicleta > 125cc,conductor,25-29,H,,,441410,4476594,N,
2025S086006,2025-07-25T00:00:00Z,09:50,plaza. doctor marañon / paseo. castellana,0,4,salamanca,alcance,despejado,turismo,conductor,70-74,H,,,441410,4476594,N,
2025S086006,2025-07-25T00:00:00Z,09:50,plaza. doctor marañon / paseo. castellana,0,4,salamanca,alcance,despejado,turismo,conductor,desconocido,Desconocido,,,441410,4476594,N,
2025S086006,2025-07-25T00:00:00Z,09:50,plaza. doctor marañon / paseo. castellana,0,4,salamanca,alcance,despejado,turismo,pasajero,21-24,M,,,441410,4476594,N,
2025S086006,2025-07-25T00:00:00Z,09:50,plaza. doctor marañon / paseo. castellana,0,4,salamanca,alcance,despejado,turismo,pasajero,55-59,M,,,441410,4476594,N,
2025S086007,2025-07-25T00:00:00Z,10:00,ctra. ciudad universitaria / cmno. valdeza,0,9,moncloa-aravaca,colision fronto-lateral,despejado,bicicleta,conductor,25-29,H,1,atención en urgencias sin posterior ingreso,435750,4475504,N,
2025S086007,2025-07-25T00:00:00Z,10:00,ctra. ciudad universitaria / cmno. valdeza,0,9,moncloa-aravaca,colision fronto-lateral,despejado,bicicleta,conductor,60-64,H,14,sin asistencia sanitaria,435750,4475504,N,
2025S086008,2025-07-25T00:00:00Z,09:15,"call. reus, 3",3,11,carabanchel,colision frontal,despejado,furgoneta,conductor,desconocido,Desconocido,,,436630,4469274,N,
2025S086008,2025-07-25T00:00:00Z,09:15,"call. reus, 3",3,11,carabanchel,colision frontal,despejado,turismo,conductor,desconocido,Desconocido,,,436630,4469274,N,
2025S086010,2025-07-25T00:00:00Z,10:40,"call. abel, 23",23,6,tetuan,colision fronto-lateral,despejado,furgoneta,conductor,35-39,H,,,439945,4477984,N,
2025S086010,2025-07-25T00:00:00Z,10:40,"call. abel, 23",23,6,tetuan,colision fronto-lateral,despejado,turismo,conductor,30-34,H,,,439945,4477984,N,
2025S086010,2025-07-25T00:00:00Z,10:40,"call. abel, 23",23,6,tetuan,colision fronto-lateral,despejado,turismo,pasajero,30-34,M,14,sin asistencia sanitaria,439945,4477984,N,
2025S086011,2025-07-25T00:00:00Z,10:45,"paseo. prado, 18",18,1,centro,caida,despejado,motocicleta hasta 125cc,conductor,25-29,M,1,atención en urgencias sin posterior ingreso,441147,4473842,N,
2025S086013,2025-07-25T00:00:00Z,10:45,call. valle de mena / gta. isaac rabin,26,8,fuencarral-el pardo,colision frontal,despejado,turismo,conductor,40-44,H,,,438299,4480467,N,
2025S086013,2025-07-25T00:00:00Z,10:45,call. valle de mena / gta. isaac rabin,26,8,fuencarral-el pardo,colision frontal,despejado,turismo,conductor,40-44,M,,,438299,4480467,N,
2025S086013,2025-07-25T00:00:00Z,10:45,call. valle de mena / gta. isaac rabin,26,8,fuencarral-el pardo,colision frontal,despejado,turismo,pasajero,10-14,M,,,438299,4480467,N,
2025S086013,2025-07-25T00:00:00Z,10:45,call. valle de mena / gta. isaac rabin,26,8,fuencarral-el pardo,colision frontal,despejado,turismo,pasajero,35-39,H,,,438299,4480467,N,
2025S086013,2025-07-25T00:00:00Z,10:45,call. valle de mena / gta. isaac rabin,26,8,fuencarral-el pardo,colision frontal,despejado,turismo,pasajero,40-44,M,,,438299,4480467,N,
2025S086013,2025-07-25T00:00:00Z,10:45,call. valle de mena / gta. isaac rabin,26,8,fuencarral-el pardo,colision frontal,despejado,turismo,pasajero,6-9,H,,,438299,4480467,N,
2025S086013,2025-07-25T00:00:00Z,10:45,call. valle de mena / gta. isaac rabin,26,8,fuencarral-el pardo,colision frontal,despejado,turismo,pasajero,menor5,H,,,438299,4480467,N,
2025S086015,2025-07-25T00:00:00Z,12:35,call. margarita de parma / call. maria tudor,3,16,hortaleza,caida,despejado,motocicleta > 125cc,conductor,25-29,H,7,asistencia sanitaria sólo en el lugar del accidente,443995,4483334,N,
2025S086024,2025-07-25T00:00:00Z,07:05,"call. la maso, 2",2,8,fuencarral-el pardo,colision fronto-lateral,despejado,furgoneta,conductor,desconocido,Desconocido,,,440292,4483115,N,
2025S086024,2025-07-25T00:00:00Z,07:05,"call. la maso, 2",2,8,fuencarral-el pardo,colision fronto-lateral,despejado,turismo,conductor,desconocido,Desconocido,,,440292,4483115,N,
2025S086025,2025-07-25T00:00:00Z,13:40,"call. felipe iv, 1",1,3,retiro,colision fronto-lateral,despejado,autobus,conductor,45-49,M,,,441221,4474072,N,
2025S086025,2025-07-25T00:00:00Z,13:40,"call. felipe iv, 1",1,3,retiro,colision fronto-lateral,despejado,autobus,conductor,55-59,H,,,441221,4474072,N,
2025S086030,2025-07-25T00:00:00Z,12:55,avda. pablo neruda / call. andaluces,6,13,puente de vallecas,colision multiple,despejado,furgoneta,conductor,25-29,H,14,sin asistencia sanitaria,445522,4471421,N,
2025S086030,2025-07-25T00:00:00Z,12:55,avda. pablo neruda / call. andaluces,6,13,puente de vallecas,colision multiple,despejado,turismo,conductor,35-39,H,7,asistencia sanitaria sólo en el lugar del accidente,445522,4471421,N,
2025S086030,2025-07-25T00:00:00Z,12:55,avda. pablo neruda / call. andaluces,6,13,puente de vallecas,colision multiple,despejado,turismo,conductor,55-59,H,7,asistencia sanitaria sólo en el lugar del accidente,445522,4471421,N,
2025S086030,2025-07-25T00:00:00Z,12:55,avda. pablo neruda / call. andaluces,6,13,puente de vallecas,colision multiple,despejado,turismo,conductor,desconocido,Desconocido,,,445522,4471421,N,
2025S086030,2025-07-25T00:00:00Z,12:55,avda. pablo neruda / call. andaluces,6,13,puente de vallecas,colision multiple,despejado,turismo,pasajero,35-39,H,7,asistencia sanitaria sólo en el lugar del accidente,445522,4471421,N,
2025S086031,2025-07-25T00:00:00Z,13:10,"avda. peña prieta, 40",40,13,puente de vallecas,alcance,despejado,turismo,conductor,21-24,H,14,sin asistencia sanitaria,443419,4472453,N,
2025S086031,2025-07-25T00:00:00Z,13:10,"avda. peña prieta, 40",40,13,puente de vallecas,alcance,despejado,turismo,conductor,desconocido,Desconocido,,,443419,4472453,N,
2025S086031,2025-07-25T00:00:00Z,13:10,"avda. peña prieta, 40",40,13,puente de vallecas,alcance,despejado,turismo,pasajero,21-24,H,14,sin asistencia sanitaria,443419,4472453,N,
2025S086031,2025-07-25T00:00:00Z,13:10,"avda. peña prieta, 40",40,13,puente de vallecas,alcance,despejado,turismo,pasajero,25-29,H,14,sin asistencia sanitaria,443419,4472453,N,
2025S086041,2025-07-25T00:00:00Z,15:00,avda. andes / gta. yucatan,2,16,hortaleza,alcance,despejado,turismo,conductor,21-24,M,7,asistencia sanitaria sólo en el lugar del accidente,446879,4478016,N,
2025S086041,2025-07-25T00:00:00Z,15:00,avda. andes / gta. yucatan,2,16,hortaleza,alcance,despejado,turismo,conductor,55-59,H,14,sin asistencia sanitaria,446879,4478016,N,
2025S086041,2025-07-25T00:00:00Z,15:00,avda. andes / gta. yucatan,2,16,hortaleza,alcance,despejado,turismo,pasajero,21-24,M,7,asistencia sanitaria sólo en el lugar del accidente,446879,4478016,N,
2025S086041,2025-07-25T00:00:00Z,15:00,avda. andes / gta. yucatan,2,16,hortaleza,alcance,despejado,turismo,pasajero,25-29,M,7,asistencia sanitaria sólo en el lugar del accidente,446879,4478016,N,
2025S086054,2025-07-25T00:00:00Z,16:25,"via servicio a2, km12 entrada madrid",+01200S,20,san blas-canillejas,colision fronto-lateral,,turismo,conductor,45-49,H,,,450616,4477878,N,
2025S086054,2025-07-25T00:00:00Z,16:25,"via servicio a2, km12 entrada madrid",+01200S,20,san blas-canillejas,colision fronto-lateral,,turismo,conductor,desconocido,Desconocido,,,450616,4477878,,
2025S086068,2025-07-25T00:00:00Z,17:52,"call. marcos de orueta, 9",9,8,fuencarral-el pardo,otro,despejado,turismo,conductor,35-39,H,,,441821,4481802,S,
2025S086068,2025-07-25T00:00:00Z,17:52,"call. marcos de orueta, 9",9,8,fuencarral-el pardo,otro,despejado,turismo,conductor,desconocido,Desconocido,,,441821,4481802,N,
2025S086072,2025-07-25T00:00:00Z,15:30,avda. alberto alcocer / call. doctor fleming,6,5,chamartin,colision lateral,se desconoce,turismo,conductor,18-20,H,5,asistencia sanitaria ambulatoria con posterioridad,441677,4478911,N,
2025S086072,2025-07-25T00:00:00Z,15:30,avda. alberto alcocer / call. doctor fleming,6,5,chamartin,colision lateral,se desconoce,turismo,conductor,desconocido,Desconocido,,,441677,4478911,N,
2025S086081,2025-07-25T00:00:00Z,19:01,"paseo. venta, 3",3,9,moncloa-aravaca,alcance,despejado,turismo,conductor,35-39,H,14,sin asistencia sanitaria,436082,4473674,N,
2025S086081,2025-07-25T00:00:00Z,19:01,"paseo. venta, 3",3,9,moncloa-aravaca,alcance,despejado,turismo,conductor,45-49,H,14,sin asistencia sanitaria,436082,4473674,N,
2025S086081,2025-07-25T00:00:00Z,19:01,"paseo. venta, 3",3,9,moncloa-aravaca,alcance,despejado,turismo,pasajero,40-44,M,1,atención en urgencias sin posterior ingreso,436082,4473674,N,
2025S086081,2025-07-25T00:00:00Z,19:01,"paseo. venta, 3",3,9,moncloa-aravaca,alcance,despejado,turismo,pasajero,6-9,H,14,sin asistencia sanitaria,436082,4473674,N,
2025S086081,2025-07-25T00:00:00Z,19:01,"paseo. venta, 3",3,9,moncloa-aravaca,alcance,despejado,turismo,pasajero,menor5,M,14,sin asistencia sanitaria,436082,4473674,N,
2025S086082,2025-07-25T00:00:00Z,18:30,call. jose del hierro / call. avellana,57,15,ciudad lineal,colision fronto-lateral,,bicicleta,conductor,21-24,H,,,445466,4476863,N,
2025S086082,2025-07-25T00:00:00Z,18:30,call. jose del hierro / call. avellana,57,15,ciudad lineal,colision fronto-lateral,,turismo,conductor,45-49,M,,,445466,4476863,N,
2025S086083,2025-07-25T00:00:00Z,20:15,"call. salvador de madariaga, 11",11,15,ciudad lineal,otro,,turismo,conductor,40-44,H,,,444291,4476829,N,
2025S086084,2025-07-25T00:00:00Z,19:51,call. javier de miguel / call. maria teresa robledo,61,13,puente de vallecas,atropello a persona,despejado,turismo,conductor,55-59,H,14,sin asistencia sanitaria,444144,4470895,N,
2025S086084,2025-07-25T00:00:00Z,19:51,call. javier de miguel / call. maria teresa robledo,61,13,puente de vallecas,atropello a persona,despejado,turismo,pasajero,18-20,M,14,sin asistencia sanitaria,444144,4470895,N,
2025S086084,2025-07-25T00:00:00Z,19:51,call. javier de miguel / call. maria teresa robledo,61,13,puente de vallecas,atropello a persona,despejado,turismo,pasajero,50-54,M,14,sin asistencia sanitaria,444144,4470895,N,
2025S086084,2025-07-25T00:00:00Z,19:51,call. javier de miguel / call. maria teresa robledo,61,13,puente de vallecas,atropello a persona,despejado,turismo,peaton,25-29,H,1,atención en urgencias sin posterior ingreso,444144,4470895,N,
2025S086096,2025-07-25T00:00:00Z,20:30,"call. tres cruces, 12",12,1,centro,choque contra obstaculo fijo,despejado,furgoneta,conductor,40-44,H,14,sin asistencia sanitaria,440395,4474588,N,
